product_id,sku,product_name,category,unit_cost,reorder_point,reorder_quantity,created_at
PROD-01515,SKU-HIV-1515,HIVE Product 1515,HIVE,457.32,129,347,2026-02-27T14:39:29.181093
PROD-01516,SKU-ELE-1516,Electrical Product 1516,Electrical,393.35,82,316,2026-02-27T14:39:29.181096
PROD-01517,SKU-ELE-1517,Electrical Product 1517,Electrical,116.41,120,158,2026-02-27T14:39:29.181099
PROD-01518,SKU-PLU-1518,Plumbing Product 1518,Plumbing,174.49,104,147,2026-02-27T14:39:29.181103
PROD-01519,SKU-HIV-1519,HIVE Product 1519,HIVE,186.51,106,204,2026-02-27T14:39:29.181105
PROD-01520,SKU-TOO-1520,Tools Product 1520,Tools,373.63,186,198,2026-02-27T14:39:29.181108
PROD-01521,SKU-ELE-1521,Electrical Product 1521,Electrical,305.54,85,421,2026-02-27T14:39:29.181110
PROD-01522,SKU-PLU-1522,Plumbing Product 1522,Plumbing,355.94,193,282,2026-02-27T14:39:29.181112
PROD-01523,SKU-ELE-1523,Electrical Product 1523,Electrical,37.97,196,148,2026-02-27T14:39:29.181115
PROD-01524,SKU-SAF-1524,Safety Product 1524,Safety,12.96,120,173,2026-02-27T14:39:29.181117
PROD-01525,SKU-SAF-1525,Safety Product 1525,Safety,115.54,157,368,2026-02-27T14:39:29.181120
PROD-01526,SKU-TOO-1526,Tools Product 1526,Tools,236.53,103,178,2026-02-27T14:39:29.181122
PROD-01527,SKU-TOO-1527,Tools Product 1527,Tools,256.6,66,176,2026-02-27T14:39:29.181125
PROD-01528,SKU-HIV-1528,HIVE Product 1528,HIVE,428.09,103,299,2026-02-27T14:39:29.181127
PROD-01529,SKU-TOO-1529,Tools Product 1529,Tools,355.08,57,359,2026-02-27T14:39:29.181133
PROD-01530,SKU-PLU-1530,Plumbing Product 1530,Plumbing,423.15,172,158,2026-02-27T14:39:29.181135
PROD-01531,SKU-HIV-1531,HIVE Product 1531,HIVE,430.33,82,410,2026-02-27T14:39:29.181139
PROD-01532,SKU-PLU-1532,Plumbing Product 1532,Plumbing,369.97,142,232,2026-02-27T14:39:29.181142
PROD-01533,SKU-TOO-1533,Tools Product 1533,Tools,125.02,156,295,2026-02-27T14:39:29.181144
PROD-01534,SKU-HIV-1534,HIVE Product 1534,HIVE,441.36,115,138,2026-02-27T14:39:29.181147
PROD-01535,SKU-HIV-1535,HIVE Product 1535,HIVE,58.72,193,354,2026-02-27T14:39:29.181149
PROD-01536,SKU-ELE-1536,Electrical Product 1536,Electrical,239.77,200,350,2026-02-27T14:39:29.181151
PROD-01537,SKU-PLU-1537,Plumbing Product 1537,Plumbing,222.14,159,443,2026-02-27T14:39:29.181154
PROD-01538,SKU-ELE-1538,Electrical Product 1538,Electrical,384.03,78,373,2026-02-27T14:39:29.181156
PROD-01539,SKU-HIV-1539,HIVE Product 1539,HIVE,53.37,94,185,2026-02-27T14:39:29.181159
PROD-01540,SKU-HIV-1540,HIVE Product 1540,HIVE,306.63,89,318,2026-02-27T14:39:29.181161
PROD-01541,SKU-ELE-1541,Electrical Product 1541,Electrical,110.33,199,472,2026-02-27T14:39:29.181164
PROD-01542,SKU-SAF-1542,Safety Product 1542,Safety,230.32,129,165,2026-02-27T14:39:29.181166
PROD-01543,SKU-ELE-1543,Electrical Product 1543,Electrical,147.64,77,224,2026-02-27T14:39:29.181169
PROD-01544,SKU-HIV-1544,HIVE Product 1544,HIVE,244.83,171,114,2026-02-27T14:39:29.181171
PROD-01545,SKU-PLU-1545,Plumbing Product 1545,Plumbing,273.27,159,244,2026-02-27T14:39:29.181175
PROD-01546,SKU-TOO-1546,Tools Product 1546,Tools,279.6,180,243,2026-02-27T14:39:29.181177
PROD-01547,SKU-TOO-1547,Tools Product 1547,Tools,472.74,165,358,2026-02-27T14:39:29.181180
PROD-01548,SKU-TOO-1548,Tools Product 1548,Tools,331.33,67,133,2026-02-27T14:39:29.181182
PROD-01549,SKU-ELE-1549,Electrical Product 1549,Electrical,186.57,99,117,2026-02-27T14:39:29.181185
PROD-01550,SKU-HIV-1550,HIVE Product 1550,HIVE,340.03,185,102,2026-02-27T14:39:29.181189
PROD-01551,SKU-TOO-1551,Tools Product 1551,Tools,198.97,111,407,2026-02-27T14:39:29.181192
PROD-01552,SKU-TOO-1552,Tools Product 1552,Tools,398.84,89,373,2026-02-27T14:39:29.181194
PROD-01553,SKU-ELE-1553,Electrical Product 1553,Electrical,265.27,52,132,2026-02-27T14:39:29.181197
PROD-01554,SKU-HIV-1554,HIVE Product 1554,HIVE,158.93,74,357,2026-02-27T14:39:29.181199
PROD-01555,SKU-HIV-1555,HIVE Product 1555,HIVE,407.27,130,454,2026-02-27T14:39:29.181202
PROD-01556,SKU-PLU-1556,Plumbing Product 1556,Plumbing,114.91,74,173,2026-02-27T14:39:29.181204
PROD-01557,SKU-SAF-1557,Safety Product 1557,Safety,368.04,101,400,2026-02-27T14:39:29.181206
PROD-01558,SKU-SAF-1558,Safety Product 1558,Safety,8.25,172,443,2026-02-27T14:39:29.181209
PROD-01559,SKU-HIV-1559,HIVE Product 1559,HIVE,451.92,199,179,2026-02-27T14:39:29.181211
PROD-01560,SKU-SAF-1560,Safety Product 1560,Safety,64.16,161,437,2026-02-27T14:39:29.181214
PROD-01561,SKU-SAF-1561,Safety Product 1561,Safety,471.23,122,250,2026-02-27T14:39:29.181218
PROD-01562,SKU-ELE-1562,Electrical Product 1562,Electrical,296.01,93,382,2026-02-27T14:39:29.181221
PROD-01563,SKU-ELE-1563,Electrical Product 1563,Electrical,20.1,131,329,2026-02-27T14:39:29.181223
PROD-01564,SKU-TOO-1564,Tools Product 1564,Tools,402.15,177,251,2026-02-27T14:39:29.181225
PROD-01565,SKU-HIV-1565,HIVE Product 1565,HIVE,479.21,110,287,2026-02-27T14:39:29.181227
PROD-01566,SKU-PLU-1566,Plumbing Product 1566,Plumbing,415.32,122,285,2026-02-27T14:39:29.181230
PROD-01567,SKU-SAF-1567,Safety Product 1567,Safety,135.83,134,442,2026-02-27T14:39:29.181232
PROD-01568,SKU-PLU-1568,Plumbing Product 1568,Plumbing,165.34,134,214,2026-02-27T14:39:29.181234
PROD-01569,SKU-PLU-1569,Plumbing Product 1569,Plumbing,40.31,190,460,2026-02-27T14:39:29.181237
PROD-01570,SKU-HIV-1570,HIVE Product 1570,HIVE,433.56,121,220,2026-02-27T14:39:29.181240
PROD-01571,SKU-PLU-1571,Plumbing Product 1571,Plumbing,94.37,81,241,2026-02-27T14:39:29.181243
PROD-01572,SKU-SAF-1572,Safety Product 1572,Safety,15.44,146,200,2026-02-27T14:39:29.181245
PROD-01573,SKU-TOO-1573,Tools Product 1573,Tools,397.87,116,335,2026-02-27T14:39:29.181248
PROD-01574,SKU-SAF-1574,Safety Product 1574,Safety,499.17,75,144,2026-02-27T14:39:29.181250
PROD-01575,SKU-SAF-1575,Safety Product 1575,Safety,76.89,64,252,2026-02-27T14:39:29.181253
PROD-01576,SKU-PLU-1576,Plumbing Product 1576,Plumbing,69.65,60,374,2026-02-27T14:39:29.181257
PROD-01577,SKU-PLU-1577,Plumbing Product 1577,Plumbing,496.34,166,147,2026-02-27T14:39:29.181259
PROD-01578,SKU-ELE-1578,Electrical Product 1578,Electrical,378.08,102,132,2026-02-27T14:39:29.181262
PROD-01579,SKU-PLU-1579,Plumbing Product 1579,Plumbing,33.57,137,304,2026-02-27T14:39:29.181264
PROD-01580,SKU-ELE-1580,Electrical Product 1580,Electrical,489.92,53,286,2026-02-27T14:39:29.181266
PROD-01581,SKU-PLU-1581,Plumbing Product 1581,Plumbing,17.67,158,338,2026-02-27T14:39:29.181269
PROD-01582,SKU-TOO-1582,Tools Product 1582,Tools,466.59,189,252,2026-02-27T14:39:29.181271
PROD-01583,SKU-HIV-1583,HIVE Product 1583,HIVE,263.87,187,120,2026-02-27T14:39:29.181274
PROD-01584,SKU-ELE-1584,Electrical Product 1584,Electrical,318.26,136,355,2026-02-27T14:39:29.181276
PROD-01585,SKU-PLU-1585,Plumbing Product 1585,Plumbing,292.69,109,475,2026-02-27T14:39:29.181300
PROD-01586,SKU-PLU-1586,Plumbing Product 1586,Plumbing,56.68,141,408,2026-02-27T14:39:29.181303
PROD-01587,SKU-ELE-1587,Electrical Product 1587,Electrical,253.66,88,487,2026-02-27T14:39:29.181305
PROD-01588,SKU-HIV-1588,HIVE Product 1588,HIVE,62.99,185,417,2026-02-27T14:39:29.181308
PROD-01589,SKU-HIV-1589,HIVE Product 1589,HIVE,430.37,85,144,2026-02-27T14:39:29.181312
PROD-01590,SKU-PLU-1590,Plumbing Product 1590,Plumbing,244.66,112,303,2026-02-27T14:39:29.181314
PROD-01591,SKU-TOO-1591,Tools Product 1591,Tools,274.74,51,231,2026-02-27T14:39:29.181318
PROD-01592,SKU-TOO-1592,Tools Product 1592,Tools,84.43,111,247,2026-02-27T14:39:29.181322
PROD-01593,SKU-HIV-1593,HIVE Product 1593,HIVE,293.73,62,206,2026-02-27T14:39:29.181324
PROD-01594,SKU-SAF-1594,Safety Product 1594,Safety,497.55,186,333,2026-02-27T14:39:29.181327
PROD-01595,SKU-ELE-1595,Electrical Product 1595,Electrical,57.42,84,247,2026-02-27T14:39:29.181329
PROD-01596,SKU-SAF-1596,Safety Product 1596,Safety,139.02,106,255,2026-02-27T14:39:29.181332
PROD-01597,SKU-TOO-1597,Tools Product 1597,Tools,421.68,88,107,2026-02-27T14:39:29.181334
PROD-01598,SKU-TOO-1598,Tools Product 1598,Tools,144.31,198,233,2026-02-27T14:39:29.181336
PROD-01599,SKU-ELE-1599,Electrical Product 1599,Electrical,471.35,170,285,2026-02-27T14:39:29.181339
PROD-01600,SKU-PLU-1600,Plumbing Product 1600,Plumbing,398.79,50,376,2026-02-27T14:39:29.181341
PROD-01601,SKU-ELE-1601,Electrical Product 1601,Electrical,411.94,143,470,2026-02-27T14:39:29.181343
PROD-01602,SKU-PLU-1602,Plumbing Product 1602,Plumbing,350.64,128,261,2026-02-27T14:39:29.181346
PROD-01603,SKU-PLU-1603,Plumbing Product 1603,Plumbing,154.88,174,473,2026-02-27T14:39:29.181348
PROD-01604,SKU-ELE-1604,Electrical Product 1604,Electrical,439.75,101,214,2026-02-27T14:39:29.181351
PROD-01605,SKU-SAF-1605,Safety Product 1605,Safety,26.15,55,134,2026-02-27T14:39:29.181353
PROD-01606,SKU-HIV-1606,HIVE Product 1606,HIVE,284.96,166,499,2026-02-27T14:39:29.181356
PROD-01607,SKU-SAF-1607,Safety Product 1607,Safety,450.08,177,271,2026-02-27T14:39:29.181358
PROD-01608,SKU-PLU-1608,Plumbing Product 1608,Plumbing,314.47,66,348,2026-02-27T14:39:29.181362
PROD-01609,SKU-SAF-1609,Safety Product 1609,Safety,145.14,199,161,2026-02-27T14:39:29.181366
PROD-01610,SKU-TOO-1610,Tools Product 1610,Tools,399.1,188,420,2026-02-27T14:39:29.181368
PROD-01611,SKU-SAF-1611,Safety Product 1611,Safety,114.83,144,180,2026-02-27T14:39:29.181371
PROD-01612,SKU-HIV-1612,HIVE Product 1612,HIVE,499.36,164,485,2026-02-27T14:39:29.181373
PROD-01613,SKU-ELE-1613,Electrical Product 1613,Electrical,412.25,115,226,2026-02-27T14:39:29.181375
PROD-01614,SKU-TOO-1614,Tools Product 1614,Tools,224.35,66,313,2026-02-27T14:39:29.181378
PROD-01615,SKU-TOO-1615,Tools Product 1615,Tools,484.58,139,419,2026-02-27T14:39:29.181381
PROD-01616,SKU-HIV-1616,HIVE Product 1616,HIVE,301.97,79,293,2026-02-27T14:39:29.181383
PROD-01617,SKU-HIV-1617,HIVE Product 1617,HIVE,437.0,97,309,2026-02-27T14:39:29.181385
PROD-01618,SKU-SAF-1618,Safety Product 1618,Safety,380.58,105,405,2026-02-27T14:39:29.181388
PROD-01619,SKU-HIV-1619,HIVE Product 1619,HIVE,235.68,199,244,2026-02-27T14:39:29.181390
PROD-01620,SKU-HIV-1620,HIVE Product 1620,HIVE,390.98,189,369,2026-02-27T14:39:29.181393
PROD-01621,SKU-HIV-1621,HIVE Product 1621,HIVE,449.08,145,377,2026-02-27T14:39:29.181395
PROD-01622,SKU-HIV-1622,HIVE Product 1622,HIVE,128.04,157,105,2026-02-27T14:39:29.181397
PROD-01623,SKU-PLU-1623,Plumbing Product 1623,Plumbing,25.75,145,329,2026-02-27T14:39:29.181400
PROD-01624,SKU-ELE-1624,Electrical Product 1624,Electrical,305.42,111,207,2026-02-27T14:39:29.181403
PROD-01625,SKU-PLU-1625,Plumbing Product 1625,Plumbing,480.59,104,470,2026-02-27T14:39:29.181406
PROD-01626,SKU-ELE-1626,Electrical Product 1626,Electrical,383.32,183,213,2026-02-27T14:39:29.181408
PROD-01627,SKU-TOO-1627,Tools Product 1627,Tools,171.36,170,140,2026-02-27T14:39:29.181411
PROD-01628,SKU-TOO-1628,Tools Product 1628,Tools,79.59,147,280,2026-02-27T14:39:29.181415
PROD-01629,SKU-HIV-1629,HIVE Product 1629,HIVE,134.57,148,272,2026-02-27T14:39:29.181417
PROD-01630,SKU-SAF-1630,Safety Product 1630,Safety,187.14,129,492,2026-02-27T14:39:29.181420
PROD-01631,SKU-SAF-1631,Safety Product 1631,Safety,497.22,170,175,2026-02-27T14:39:29.181422
PROD-01632,SKU-TOO-1632,Tools Product 1632,Tools,400.33,89,359,2026-02-27T14:39:29.181424
PROD-01633,SKU-HIV-1633,HIVE Product 1633,HIVE,84.91,90,166,2026-02-27T14:39:29.181427
PROD-01634,SKU-SAF-1634,Safety Product 1634,Safety,392.83,100,125,2026-02-27T14:39:29.181429
PROD-01635,SKU-ELE-1635,Electrical Product 1635,Electrical,88.74,76,389,2026-02-27T14:39:29.181432
PROD-01636,SKU-HIV-1636,HIVE Product 1636,HIVE,251.41,93,236,2026-02-27T14:39:29.181434
PROD-01637,SKU-HIV-1637,HIVE Product 1637,HIVE,261.03,117,108,2026-02-27T14:39:29.181437
PROD-01638,SKU-TOO-1638,Tools Product 1638,Tools,216.31,173,113,2026-02-27T14:39:29.181440
PROD-01639,SKU-HIV-1639,HIVE Product 1639,HIVE,489.81,71,206,2026-02-27T14:39:29.181442
PROD-01640,SKU-SAF-1640,Safety Product 1640,Safety,375.46,159,284,2026-02-27T14:39:29.181446
PROD-01641,SKU-HIV-1641,HIVE Product 1641,HIVE,152.81,65,381,2026-02-27T14:39:29.181450
PROD-01642,SKU-PLU-1642,Plumbing Product 1642,Plumbing,441.87,65,215,2026-02-27T14:39:29.181453
PROD-01643,SKU-ELE-1643,Electrical Product 1643,Electrical,498.29,63,454,2026-02-27T14:39:29.181455
PROD-01644,SKU-PLU-1644,Plumbing Product 1644,Plumbing,403.74,56,298,2026-02-27T14:39:29.181457
PROD-01645,SKU-ELE-1645,Electrical Product 1645,Electrical,131.13,89,344,2026-02-27T14:39:29.181459
PROD-01646,SKU-HIV-1646,HIVE Product 1646,HIVE,408.1,142,389,2026-02-27T14:39:29.181462
PROD-01647,SKU-HIV-1647,HIVE Product 1647,HIVE,426.99,186,422,2026-02-27T14:39:29.181464
PROD-01648,SKU-SAF-1648,Safety Product 1648,Safety,176.76,134,393,2026-02-27T14:39:29.181468
PROD-01649,SKU-ELE-1649,Electrical Product 1649,Electrical,271.39,84,370,2026-02-27T14:39:29.181471
PROD-01650,SKU-HIV-1650,HIVE Product 1650,HIVE,281.02,126,118,2026-02-27T14:39:29.181473
PROD-01651,SKU-HIV-1651,HIVE Product 1651,HIVE,48.23,174,227,2026-02-27T14:39:29.181476
PROD-01652,SKU-SAF-1652,Safety Product 1652,Safety,380.07,123,291,2026-02-27T14:39:29.181478
PROD-01653,SKU-TOO-1653,Tools Product 1653,Tools,440.32,113,339,2026-02-27T14:39:29.181480
PROD-01654,SKU-SAF-1654,Safety Product 1654,Safety,477.33,132,334,2026-02-27T14:39:29.181483
PROD-01655,SKU-TOO-1655,Tools Product 1655,Tools,195.04,53,324,2026-02-27T14:39:29.181485
PROD-01656,SKU-SAF-1656,Safety Product 1656,Safety,280.12,53,229,2026-02-27T14:39:29.181489
PROD-01657,SKU-SAF-1657,Safety Product 1657,Safety,428.38,173,165,2026-02-27T14:39:29.181491
PROD-01658,SKU-SAF-1658,Safety Product 1658,Safety,214.33,59,110,2026-02-27T14:39:29.181494
PROD-01659,SKU-TOO-1659,Tools Product 1659,Tools,224.68,78,170,2026-02-27T14:39:29.181496
PROD-01660,SKU-HIV-1660,HIVE Product 1660,HIVE,224.68,152,240,2026-02-27T14:39:29.181499
PROD-01661,SKU-PLU-1661,Plumbing Product 1661,Plumbing,221.84,67,253,2026-02-27T14:39:29.181501
PROD-01662,SKU-SAF-1662,Safety Product 1662,Safety,46.25,184,135,2026-02-27T14:39:29.181503
PROD-01663,SKU-ELE-1663,Electrical Product 1663,Electrical,195.1,148,366,2026-02-27T14:39:29.181506
PROD-01664,SKU-SAF-1664,Safety Product 1664,Safety,400.79,185,416,2026-02-27T14:39:29.181508
PROD-01665,SKU-HIV-1665,HIVE Product 1665,HIVE,20.76,111,294,2026-02-27T14:39:29.181511
PROD-01666,SKU-TOO-1666,Tools Product 1666,Tools,475.88,129,247,2026-02-27T14:39:29.181513
PROD-01667,SKU-PLU-1667,Plumbing Product 1667,Plumbing,448.43,168,498,2026-02-27T14:39:29.181517
PROD-01668,SKU-SAF-1668,Safety Product 1668,Safety,167.17,72,405,2026-02-27T14:39:29.181519
PROD-01669,SKU-ELE-1669,Electrical Product 1669,Electrical,361.93,190,112,2026-02-27T14:39:29.181521
PROD-01670,SKU-HIV-1670,HIVE Product 1670,HIVE,305.36,174,131,2026-02-27T14:39:29.181524
PROD-01671,SKU-HIV-1671,HIVE Product 1671,HIVE,304.15,97,212,2026-02-27T14:39:29.181526
PROD-01672,SKU-PLU-1672,Plumbing Product 1672,Plumbing,384.04,133,392,2026-02-27T14:39:29.181530
PROD-01673,SKU-TOO-1673,Tools Product 1673,Tools,100.26,104,288,2026-02-27T14:39:29.181532
PROD-01674,SKU-ELE-1674,Electrical Product 1674,Electrical,324.12,115,460,2026-02-27T14:39:29.181535
PROD-01675,SKU-SAF-1675,Safety Product 1675,Safety,371.5,182,403,2026-02-27T14:39:29.181537
PROD-01676,SKU-PLU-1676,Plumbing Product 1676,Plumbing,460.95,184,203,2026-02-27T14:39:29.181540
PROD-01677,SKU-SAF-1677,Safety Product 1677,Safety,401.5,85,198,2026-02-27T14:39:29.181542
PROD-01678,SKU-SAF-1678,Safety Product 1678,Safety,25.75,147,413,2026-02-27T14:39:29.181545
PROD-01679,SKU-TOO-1679,Tools Product 1679,Tools,366.43,158,396,2026-02-27T14:39:29.181547
PROD-01680,SKU-ELE-1680,Electrical Product 1680,Electrical,356.46,124,106,2026-02-27T14:39:29.181549
PROD-01681,SKU-SAF-1681,Safety Product 1681,Safety,65.5,75,160,2026-02-27T14:39:29.181552
PROD-01682,SKU-SAF-1682,Safety Product 1682,Safety,270.87,147,181,2026-02-27T14:39:29.181554
PROD-01683,SKU-TOO-1683,Tools Product 1683,Tools,248.83,89,358,2026-02-27T14:39:29.181557
PROD-01684,SKU-TOO-1684,Tools Product 1684,Tools,453.35,71,250,2026-02-27T14:39:29.181561
PROD-01685,SKU-PLU-1685,Plumbing Product 1685,Plumbing,226.15,135,237,2026-02-27T14:39:29.181563
PROD-01686,SKU-HIV-1686,HIVE Product 1686,HIVE,250.94,130,329,2026-02-27T14:39:29.181566
PROD-01687,SKU-PLU-1687,Plumbing Product 1687,Plumbing,401.6,102,158,2026-02-27T14:39:29.181569
PROD-01688,SKU-PLU-1688,Plumbing Product 1688,Plumbing,368.89,98,361,2026-02-27T14:39:29.181573
PROD-01689,SKU-TOO-1689,Tools Product 1689,Tools,271.9,59,445,2026-02-27T14:39:29.181576
PROD-01690,SKU-HIV-1690,HIVE Product 1690,HIVE,479.95,71,296,2026-02-27T14:39:29.181578
PROD-01691,SKU-SAF-1691,Safety Product 1691,Safety,481.22,157,161,2026-02-27T14:39:29.181581
PROD-01692,SKU-ELE-1692,Electrical Product 1692,Electrical,396.28,64,453,2026-02-27T14:39:29.181585
PROD-01693,SKU-HIV-1693,HIVE Product 1693,HIVE,402.07,119,423,2026-02-27T14:39:29.181587
PROD-01694,SKU-SAF-1694,Safety Product 1694,Safety,291.01,168,302,2026-02-27T14:39:29.181590
PROD-01695,SKU-ELE-1695,Electrical Product 1695,Electrical,414.52,147,423,2026-02-27T14:39:29.181592
PROD-01696,SKU-ELE-1696,Electrical Product 1696,Electrical,424.27,160,255,2026-02-27T14:39:29.181594
PROD-01697,SKU-SAF-1697,Safety Product 1697,Safety,45.45,200,230,2026-02-27T14:39:29.181597
PROD-01698,SKU-HIV-1698,HIVE Product 1698,HIVE,142.51,151,199,2026-02-27T14:39:29.181599
PROD-01699,SKU-PLU-1699,Plumbing Product 1699,Plumbing,85.41,97,120,2026-02-27T14:39:29.181602
PROD-01700,SKU-HIV-1700,HIVE Product 1700,HIVE,105.2,74,348,2026-02-27T14:39:29.181604
PROD-01701,SKU-HIV-1701,HIVE Product 1701,HIVE,179.87,53,397,2026-02-27T14:39:29.181607
PROD-01702,SKU-TOO-1702,Tools Product 1702,Tools,143.29,149,203,2026-02-27T14:39:29.181609
PROD-01703,SKU-TOO-1703,Tools Product 1703,Tools,408.47,151,250,2026-02-27T14:39:29.181612
PROD-01704,SKU-PLU-1704,Plumbing Product 1704,Plumbing,55.72,126,104,2026-02-27T14:39:29.181616
PROD-01705,SKU-SAF-1705,Safety Product 1705,Safety,347.72,63,292,2026-02-27T14:39:29.181618
PROD-01706,SKU-PLU-1706,Plumbing Product 1706,Plumbing,420.29,133,122,2026-02-27T14:39:29.181622
PROD-01707,SKU-PLU-1707,Plumbing Product 1707,Plumbing,155.29,95,371,2026-02-27T14:39:29.181625
PROD-01708,SKU-TOO-1708,Tools Product 1708,Tools,424.45,52,476,2026-02-27T14:39:29.181627
PROD-01709,SKU-PLU-1709,Plumbing Product 1709,Plumbing,138.54,162,169,2026-02-27T14:39:29.181629
PROD-01710,SKU-HIV-1710,HIVE Product 1710,HIVE,121.97,157,243,2026-02-27T14:39:29.181632
PROD-01711,SKU-PLU-1711,Plumbing Product 1711,Plumbing,136.04,149,165,2026-02-27T14:39:29.181634
PROD-01712,SKU-ELE-1712,Electrical Product 1712,Electrical,330.07,122,495,2026-02-27T14:39:29.181637
PROD-01713,SKU-ELE-1713,Electrical Product 1713,Electrical,393.22,126,229,2026-02-27T14:39:29.181639
PROD-01714,SKU-ELE-1714,Electrical Product 1714,Electrical,326.55,125,209,2026-02-27T14:39:29.181642
PROD-01715,SKU-HIV-1715,HIVE Product 1715,HIVE,45.02,57,487,2026-02-27T14:39:29.181644
PROD-01716,SKU-SAF-1716,Safety Product 1716,Safety,211.73,160,107,2026-02-27T14:39:29.181646
PROD-01717,SKU-ELE-1717,Electrical Product 1717,Electrical,229.12,149,168,2026-02-27T14:39:29.181649
PROD-01718,SKU-HIV-1718,HIVE Product 1718,HIVE,199.68,199,365,2026-02-27T14:39:29.181651
PROD-01719,SKU-SAF-1719,Safety Product 1719,Safety,478.06,76,327,2026-02-27T14:39:29.181654
PROD-01720,SKU-PLU-1720,Plumbing Product 1720,Plumbing,209.79,150,330,2026-02-27T14:39:29.181658
PROD-01721,SKU-SAF-1721,Safety Product 1721,Safety,111.24,131,292,2026-02-27T14:39:29.181661
PROD-01722,SKU-PLU-1722,Plumbing Product 1722,Plumbing,67.78,125,363,2026-02-27T14:39:29.181663
PROD-01723,SKU-ELE-1723,Electrical Product 1723,Electrical,18.45,119,217,2026-02-27T14:39:29.181666
PROD-01724,SKU-PLU-1724,Plumbing Product 1724,Plumbing,133.64,113,199,2026-02-27T14:39:29.181668
PROD-01725,SKU-TOO-1725,Tools Product 1725,Tools,462.97,76,110,2026-02-27T14:39:29.181670
PROD-01726,SKU-TOO-1726,Tools Product 1726,Tools,95.71,64,332,2026-02-27T14:39:29.181674
PROD-01727,SKU-HIV-1727,HIVE Product 1727,HIVE,151.34,156,214,2026-02-27T14:39:29.181677
PROD-01728,SKU-SAF-1728,Safety Product 1728,Safety,282.91,107,160,2026-02-27T14:39:29.181680
PROD-01729,SKU-ELE-1729,Electrical Product 1729,Electrical,226.8,189,497,2026-02-27T14:39:29.181682
PROD-01730,SKU-ELE-1730,Electrical Product 1730,Electrical,312.2,138,253,2026-02-27T14:39:29.181684
PROD-01731,SKU-PLU-1731,Plumbing Product 1731,Plumbing,349.9,119,111,2026-02-27T14:39:29.181687
PROD-01732,SKU-TOO-1732,Tools Product 1732,Tools,279.36,178,290,2026-02-27T14:39:29.181689
PROD-01733,SKU-HIV-1733,HIVE Product 1733,HIVE,421.0,162,377,2026-02-27T14:39:29.181692
PROD-01734,SKU-TOO-1734,Tools Product 1734,Tools,171.91,140,439,2026-02-27T14:39:29.181694
PROD-01735,SKU-SAF-1735,Safety Product 1735,Safety,373.52,78,209,2026-02-27T14:39:29.181696
PROD-01736,SKU-PLU-1736,Plumbing Product 1736,Plumbing,256.43,121,273,2026-02-27T14:39:29.181700
PROD-01737,SKU-ELE-1737,Electrical Product 1737,Electrical,324.87,72,434,2026-02-27T14:39:29.181703
PROD-01738,SKU-ELE-1738,Electrical Product 1738,Electrical,205.12,195,429,2026-02-27T14:39:29.181705
PROD-01739,SKU-HIV-1739,HIVE Product 1739,HIVE,459.83,128,366,2026-02-27T14:39:29.181708
PROD-01740,SKU-TOO-1740,Tools Product 1740,Tools,105.65,158,344,2026-02-27T14:39:29.181710
PROD-01741,SKU-PLU-1741,Plumbing Product 1741,Plumbing,333.14,141,266,2026-02-27T14:39:29.181713
PROD-01742,SKU-ELE-1742,Electrical Product 1742,Electrical,98.42,100,381,2026-02-27T14:39:29.181715
PROD-01743,SKU-PLU-1743,Plumbing Product 1743,Plumbing,177.3,127,350,2026-02-27T14:39:29.181719
PROD-01744,SKU-SAF-1744,Safety Product 1744,Safety,149.36,121,499,2026-02-27T14:39:29.181722
PROD-01745,SKU-HIV-1745,HIVE Product 1745,HIVE,460.71,199,160,2026-02-27T14:39:29.181725
PROD-01746,SKU-SAF-1746,Safety Product 1746,Safety,420.19,79,364,2026-02-27T14:39:29.181728
PROD-01747,SKU-SAF-1747,Safety Product 1747,Safety,227.9,145,282,2026-02-27T14:39:29.181731
PROD-01748,SKU-HIV-1748,HIVE Product 1748,HIVE,81.86,150,218,2026-02-27T14:39:29.181733
PROD-01749,SKU-PLU-1749,Plumbing Product 1749,Plumbing,238.29,169,335,2026-02-27T14:39:29.181735
PROD-01750,SKU-ELE-1750,Electrical Product 1750,Electrical,343.89,129,435,2026-02-27T14:39:29.181738
PROD-01751,SKU-HIV-1751,HIVE Product 1751,HIVE,467.24,196,354,2026-02-27T14:39:29.181740
PROD-01752,SKU-PLU-1752,Plumbing Product 1752,Plumbing,12.71,86,316,2026-02-27T14:39:29.181744
PROD-01753,SKU-PLU-1753,Plumbing Product 1753,Plumbing,57.24,142,130,2026-02-27T14:39:29.181746
PROD-01754,SKU-HIV-1754,HIVE Product 1754,HIVE,451.49,85,479,2026-02-27T14:39:29.181749
PROD-01755,SKU-ELE-1755,Electrical Product 1755,Electrical,293.39,74,397,2026-02-27T14:39:29.181751
PROD-01756,SKU-SAF-1756,Safety Product 1756,Safety,302.73,175,299,2026-02-27T14:39:29.181754
PROD-01757,SKU-SAF-1757,Safety Product 1757,Safety,279.11,159,294,2026-02-27T14:39:29.181756
PROD-01758,SKU-HIV-1758,HIVE Product 1758,HIVE,306.84,118,400,2026-02-27T14:39:29.181758
PROD-01759,SKU-ELE-1759,Electrical Product 1759,Electrical,283.38,76,261,2026-02-27T14:39:29.181760
PROD-01760,SKU-TOO-1760,Tools Product 1760,Tools,369.66,131,142,2026-02-27T14:39:29.181763
