so_line_id,so_id,product_id,quantity,created_at
SOL-c8bec99ae880,SO-0234a9cb1a48,PROD-01170,20,2026-02-08T14:39:29.187794
SOL-f491bc62e2bf,SO-0234a9cb1a48,PROD-01916,15,2026-02-08T14:39:29.187794
SOL-4cffeb8eae26,SO-0234a9cb1a48,PROD-00743,8,2026-02-08T14:39:29.187794
SOL-9d0feddd0bb9,SO-0234a9cb1a48,PROD-01015,1,2026-02-08T14:39:29.187794
SOL-47e63a872f43,SO-3a7623767db2,PROD-00405,13,2026-02-08T14:39:29.187794
SOL-441c7feea6af,SO-3a7623767db2,PROD-01925,18,2026-02-08T14:39:29.187794
SOL-2a72d6582159,SO-3a7623767db2,PROD-01238,15,2026-02-08T14:39:29.187794
SOL-fb3eccf8ffc3,SO-3a7623767db2,PROD-01455,6,2026-02-08T14:39:29.187794
SOL-ea3ebab2a382,SO-3a7623767db2,PROD-01462,4,2026-02-08T14:39:29.187794
SOL-c3a162d391b8,SO-f97c9a18532b,PROD-01273,7,2026-02-08T14:39:29.187794
SOL-e178c0a93e55,SO-b09ab056796a,PROD-01784,7,2026-02-08T14:39:29.187794
SOL-684cd5dda969,SO-b09ab056796a,PROD-01990,8,2026-02-08T14:39:29.187794
SOL-234c4ea13cf5,SO-b09ab056796a,PROD-00196,5,2026-02-08T14:39:29.187794
SOL-8f9676102814,SO-52bebfd96f78,PROD-00469,17,2026-02-08T14:39:29.187794
SOL-fb04f88878a1,SO-52bebfd96f78,PROD-01682,15,2026-02-08T14:39:29.187794
SOL-3c3cfbcc5639,SO-52bebfd96f78,PROD-01401,10,2026-02-08T14:39:29.187794
SOL-88ccb01a836b,SO-52bebfd96f78,PROD-00599,6,2026-02-08T14:39:29.187794
SOL-dd5c3eedb232,SO-52bebfd96f78,PROD-00220,17,2026-02-08T14:39:29.187794
SOL-b84c840a720e,SO-f656a0715638,PROD-01868,19,2026-02-08T14:39:29.187794
SOL-da423516fc65,SO-f656a0715638,PROD-01698,15,2026-02-08T14:39:29.187794
SOL-4a68fc64903c,SO-f656a0715638,PROD-01711,2,2026-02-08T14:39:29.187794
SOL-e1ec09e846af,SO-b3e041777d11,PROD-01536,20,2026-02-08T14:39:29.187794
SOL-e8e008e8b23a,SO-980a89c3f5af,PROD-01857,17,2026-02-08T14:39:29.187794
SOL-f7d1b1bc1765,SO-980a89c3f5af,PROD-01130,2,2026-02-08T14:39:29.187794
SOL-2a0a24b69181,SO-980a89c3f5af,PROD-01983,13,2026-02-08T14:39:29.187794
SOL-20603df18448,SO-980a89c3f5af,PROD-01820,12,2026-02-08T14:39:29.187794
SOL-0c83e404963d,SO-5cc25ea0f669,PROD-00032,6,2026-02-08T14:39:29.187794
SOL-f74ed6b9e142,SO-5cc25ea0f669,PROD-01432,7,2026-02-08T14:39:29.187794
SOL-f8c8ef0b233b,SO-20c27fba4d33,PROD-00444,15,2026-02-08T14:39:29.187794
SOL-b2d9d93baf4a,SO-20c27fba4d33,PROD-01033,20,2026-02-08T14:39:29.187794
SOL-1ede035fa29f,SO-20c27fba4d33,PROD-00871,18,2026-02-08T14:39:29.187794
SOL-16f10a1f80cf,SO-4ac8a265722a,PROD-01268,20,2026-02-08T14:39:29.187794
SOL-d116520674d5,SO-4ac8a265722a,PROD-01923,1,2026-02-08T14:39:29.187794
SOL-0bb16afac942,SO-4ac8a265722a,PROD-00591,3,2026-02-08T14:39:29.187794
SOL-3ad026c5868a,SO-7369d24ac105,PROD-01631,10,2026-02-08T14:39:29.187794
SOL-22e2d39e5231,SO-7369d24ac105,PROD-01493,2,2026-02-08T14:39:29.187794
SOL-6e352bcb0a56,SO-7369d24ac105,PROD-01866,17,2026-02-08T14:39:29.187794
SOL-79417872ea1b,SO-7369d24ac105,PROD-01168,17,2026-02-08T14:39:29.187794
SOL-b255f20a3e2a,SO-7369d24ac105,PROD-01594,18,2026-02-08T14:39:29.187794
SOL-774af30266e1,SO-fc97c079c4fa,PROD-00198,15,2026-02-08T14:39:29.187794
SOL-8d2f830237b3,SO-fc97c079c4fa,PROD-01483,20,2026-02-08T14:39:29.187794
SOL-79646a5d1df1,SO-fc97c079c4fa,PROD-01545,18,2026-02-08T14:39:29.187794
SOL-7a3b718adea1,SO-fc97c079c4fa,PROD-01498,15,2026-02-08T14:39:29.187794
SOL-ca02553be1bc,SO-fc97c079c4fa,PROD-00050,6,2026-02-08T14:39:29.187794
SOL-bf167ea74eaa,SO-58a0ed2b3902,PROD-01080,20,2026-02-08T14:39:29.187794
SOL-061d4165cd2b,SO-58a0ed2b3902,PROD-01154,17,2026-02-08T14:39:29.187794
SOL-ad0d03586fa6,SO-58a0ed2b3902,PROD-01583,12,2026-02-08T14:39:29.187794
SOL-999a60d65ffe,SO-58a0ed2b3902,PROD-00658,16,2026-02-08T14:39:29.187794
SOL-9a451a756909,SO-362acf1ba06e,PROD-00976,9,2026-02-08T14:39:29.187794
SOL-e374dfc3ea39,SO-14218c5d63d7,PROD-01742,8,2026-02-08T14:39:29.187794
SOL-91c8a0f53d74,SO-14218c5d63d7,PROD-00572,2,2026-02-08T14:39:29.187794
SOL-9185c3e9d439,SO-14218c5d63d7,PROD-00400,10,2026-02-08T14:39:29.187794
SOL-22532d7b850f,SO-14218c5d63d7,PROD-01909,15,2026-02-08T14:39:29.187794
SOL-b5b0ca7342a6,SO-c5034dbf29c6,PROD-00349,12,2026-02-08T14:39:29.187794
SOL-4b2a335a6316,SO-c5034dbf29c6,PROD-00434,14,2026-02-08T14:39:29.187794
SOL-524efd60098a,SO-ac5292d4f769,PROD-00126,13,2026-02-08T14:39:29.187794
SOL-9a0fc6f8a05f,SO-ac5292d4f769,PROD-01341,20,2026-02-08T14:39:29.187794
SOL-1560d32479ab,SO-83b4ad53079d,PROD-00178,6,2026-02-08T14:39:29.187794
SOL-094d1a9333ef,SO-83b4ad53079d,PROD-01986,2,2026-02-08T14:39:29.187794
SOL-6a0ac5d1387a,SO-83b4ad53079d,PROD-00635,12,2026-02-08T14:39:29.187794
SOL-a7429c4f278e,SO-83b4ad53079d,PROD-01754,11,2026-02-08T14:39:29.187794
SOL-d493fa2f1ac3,SO-83b4ad53079d,PROD-01613,1,2026-02-08T14:39:29.187794
SOL-f6a0fd26dc06,SO-bed288a7253a,PROD-01809,3,2026-02-08T14:39:29.187794
SOL-2deb3b90fc5d,SO-bed288a7253a,PROD-00435,9,2026-02-08T14:39:29.187794
SOL-8245dd2b53eb,SO-bed288a7253a,PROD-01495,20,2026-02-08T14:39:29.187794
SOL-6e8dcd5c3ce9,SO-bed288a7253a,PROD-01069,10,2026-02-08T14:39:29.187794
SOL-2208bd8e113f,SO-e2fd332b1ad0,PROD-00949,9,2026-02-08T14:39:29.187794
SOL-2b74cb559397,SO-e2fd332b1ad0,PROD-01882,14,2026-02-08T14:39:29.187794
SOL-7031653ffc6e,SO-e2fd332b1ad0,PROD-00392,10,2026-02-08T14:39:29.187794
SOL-bd860462e90b,SO-e2fd332b1ad0,PROD-01722,15,2026-02-08T14:39:29.187794
SOL-87d0fbad6b44,SO-e2fd332b1ad0,PROD-00554,10,2026-02-08T14:39:29.187794
SOL-b1defce01c80,SO-8030d85b7cdc,PROD-01793,1,2026-02-08T14:39:29.187794
SOL-528b5b1b036a,SO-00f837b33348,PROD-01384,16,2026-02-08T14:39:29.187794
SOL-78d870a27025,SO-8982bda56fb4,PROD-01451,3,2026-02-08T14:39:29.187794
SOL-d9f287999f30,SO-8982bda56fb4,PROD-01826,15,2026-02-08T14:39:29.187794
SOL-a8641f314336,SO-dca0be80737e,PROD-01949,3,2026-02-08T14:39:29.187794
SOL-bd1d9a9ba025,SO-dca0be80737e,PROD-01211,9,2026-02-08T14:39:29.187794
SOL-85c62948eaa5,SO-dca0be80737e,PROD-01683,15,2026-02-08T14:39:29.187794
SOL-b411c14faeb0,SO-dca0be80737e,PROD-00014,13,2026-02-08T14:39:29.187794
SOL-4d380df1a0eb,SO-86eea3133cbc,PROD-00943,20,2026-02-08T14:39:29.187794
SOL-dfa2326ab183,SO-86eea3133cbc,PROD-01323,4,2026-02-08T14:39:29.187794
SOL-14ae6db93ae4,SO-8696c0b764bf,PROD-00451,8,2026-02-08T14:39:29.187794
SOL-134f8b97d22d,SO-8696c0b764bf,PROD-00878,9,2026-02-08T14:39:29.187794
SOL-83012893c1fc,SO-8696c0b764bf,PROD-01610,9,2026-02-08T14:39:29.187794
SOL-594fa3b8ab36,SO-8696c0b764bf,PROD-01563,13,2026-02-08T14:39:29.187794
SOL-7ba42b7c83f2,SO-52499c63ccdd,PROD-01711,9,2026-02-08T14:39:29.187794
SOL-f572a6ccc38a,SO-898866d93d9a,PROD-00869,10,2026-02-08T14:39:29.187794
SOL-acae3aa21f52,SO-898866d93d9a,PROD-00918,13,2026-02-08T14:39:29.187794
SOL-41d65e6f2630,SO-ea8429c5edb2,PROD-01088,11,2026-02-08T14:39:29.187794
SOL-9dd5f2a77082,SO-ea8429c5edb2,PROD-01004,17,2026-02-08T14:39:29.187794
SOL-994c1e30bd13,SO-ea8429c5edb2,PROD-00924,18,2026-02-08T14:39:29.187794
SOL-ea8eb20a9ed4,SO-ea8429c5edb2,PROD-01525,17,2026-02-08T14:39:29.187794
SOL-7c82a8713467,SO-d985f7ceec4b,PROD-00742,3,2026-02-08T14:39:29.187794
SOL-0ad613c85b2e,SO-d985f7ceec4b,PROD-00716,12,2026-02-08T14:39:29.187794
SOL-f3ee9009f93f,SO-d985f7ceec4b,PROD-01541,20,2026-02-08T14:39:29.187794
SOL-084ccd4bab43,SO-5f39e90319e0,PROD-01153,19,2026-02-08T14:39:29.187794
SOL-6df62afcbb61,SO-16b32136d6e7,PROD-01547,10,2026-02-08T14:39:29.187794
SOL-903be04a22f4,SO-16b32136d6e7,PROD-00823,14,2026-02-08T14:39:29.187794
SOL-7755f4a7573c,SO-16b32136d6e7,PROD-00767,9,2026-02-08T14:39:29.187794
SOL-ecd02fb853c1,SO-16b32136d6e7,PROD-00528,17,2026-02-08T14:39:29.187794
SOL-f3e1e44e7c35,SO-91ce31d92151,PROD-00266,7,2026-02-08T14:39:29.187794
SOL-1ce8282e4922,SO-91ce31d92151,PROD-01289,19,2026-02-08T14:39:29.187794
SOL-84a7f99d0ca4,SO-91ce31d92151,PROD-01098,5,2026-02-08T14:39:29.187794
SOL-b1b8087337ed,SO-91ce31d92151,PROD-01621,6,2026-02-08T14:39:29.187794
SOL-c965537c372e,SO-91ce31d92151,PROD-00857,1,2026-02-08T14:39:29.187794
SOL-1d3e4878c509,SO-723a43ee4970,PROD-01295,13,2026-02-08T14:39:29.187794
SOL-433ec56a900d,SO-4afd72b32e52,PROD-01999,17,2026-02-08T14:39:29.187794
SOL-4b8728142e11,SO-4afd72b32e52,PROD-01600,12,2026-02-08T14:39:29.187794
SOL-142b6e4a336a,SO-348aed1c1f42,PROD-01013,7,2026-02-08T14:39:29.187794
SOL-58e21f8cc76c,SO-348aed1c1f42,PROD-00378,3,2026-02-08T14:39:29.187794
SOL-4ed0ba1c9471,SO-b38ab4e749f2,PROD-01207,9,2026-02-08T14:39:29.187794
SOL-3a7bfc2f8457,SO-c8ca9d5ed0b8,PROD-01049,14,2026-02-08T14:39:29.187794
SOL-abbb2328ba92,SO-c8ca9d5ed0b8,PROD-00014,14,2026-02-08T14:39:29.187794
SOL-0e69fc1d223c,SO-68cf4df3911c,PROD-01306,12,2026-02-08T14:39:29.187794
SOL-b0004bf1b080,SO-68cf4df3911c,PROD-00468,15,2026-02-08T14:39:29.187794
SOL-18a21a786c3e,SO-68cf4df3911c,PROD-00762,5,2026-02-08T14:39:29.187794
SOL-2bd2a3df5937,SO-68cf4df3911c,PROD-00571,12,2026-02-08T14:39:29.187794
SOL-05ff7f2fd0a8,SO-d7b106bb29fd,PROD-01297,14,2026-02-08T14:39:29.187794
SOL-d64715c4af25,SO-d7b106bb29fd,PROD-00367,8,2026-02-08T14:39:29.187794
SOL-d50767bfde43,SO-d7b106bb29fd,PROD-00650,15,2026-02-08T14:39:29.187794
SOL-e143fa373533,SO-d7b106bb29fd,PROD-01891,2,2026-02-08T14:39:29.187794
SOL-131c3b08daae,SO-c725eefb50b4,PROD-01688,19,2026-02-08T14:39:29.187794
SOL-3713e93c16c1,SO-c725eefb50b4,PROD-00325,7,2026-02-08T14:39:29.187794
SOL-33d60baeff95,SO-c725eefb50b4,PROD-00847,17,2026-02-08T14:39:29.187794
SOL-a09bfa1b0fcb,SO-c725eefb50b4,PROD-00283,3,2026-02-08T14:39:29.187794
SOL-2baa17596906,SO-c725eefb50b4,PROD-01377,20,2026-02-08T14:39:29.187794
SOL-1d02d404acd3,SO-6cc837141462,PROD-01297,6,2026-02-08T14:39:29.187794
SOL-2225d320c6a9,SO-6cc837141462,PROD-01492,6,2026-02-08T14:39:29.187794
SOL-b3ba110948a3,SO-6cc837141462,PROD-00880,9,2026-02-08T14:39:29.187794
SOL-d897d55b4d89,SO-6cc837141462,PROD-00472,17,2026-02-08T14:39:29.187794
SOL-c7d3f2833d06,SO-113d51ad124a,PROD-00311,13,2026-02-08T14:39:29.187794
SOL-fbbe18a59a3f,SO-113d51ad124a,PROD-00495,3,2026-02-08T14:39:29.187794
SOL-591d8a9e17b6,SO-113d51ad124a,PROD-00398,14,2026-02-08T14:39:29.187794
SOL-284718455bcb,SO-9f5a0233f53b,PROD-00191,19,2026-02-08T14:39:29.187794
SOL-6d9f52d5ab5a,SO-9f5a0233f53b,PROD-00009,9,2026-02-08T14:39:29.187794
SOL-b53d9b5f5a27,SO-9f5a0233f53b,PROD-01011,10,2026-02-08T14:39:29.187794
SOL-333f74c8d657,SO-9f5a0233f53b,PROD-01268,3,2026-02-08T14:39:29.187794
SOL-c434a28e0470,SO-9f5a0233f53b,PROD-01448,11,2026-02-08T14:39:29.187794
SOL-fa4f28a83069,SO-a8cc433496a4,PROD-00760,12,2026-02-08T14:39:29.187794
SOL-ba36b67b8e34,SO-a8cc433496a4,PROD-00254,13,2026-02-08T14:39:29.187794
SOL-a5a51306f102,SO-a8cc433496a4,PROD-00569,1,2026-02-08T14:39:29.187794
SOL-0634a5b17b9a,SO-a8cc433496a4,PROD-00680,18,2026-02-08T14:39:29.187794
SOL-9ab63535593a,SO-a8cc433496a4,PROD-01862,16,2026-02-08T14:39:29.187794
SOL-84706e12cc61,SO-0d738ce4dfc7,PROD-00239,11,2026-02-08T14:39:29.187794
SOL-52cfed0a110c,SO-0d738ce4dfc7,PROD-01267,14,2026-02-08T14:39:29.187794
SOL-096fafee6764,SO-d711929edadc,PROD-01276,14,2026-02-08T14:39:29.187794
SOL-0bf9df46ad30,SO-f9c1b1c789e3,PROD-00822,9,2026-02-08T14:39:29.187794
SOL-2fed9d5830c1,SO-f9c1b1c789e3,PROD-01210,13,2026-02-08T14:39:29.187794
SOL-0a89ecd019fb,SO-f9c1b1c789e3,PROD-01450,9,2026-02-08T14:39:29.187794
SOL-98aaf8a36e95,SO-f9c1b1c789e3,PROD-01433,7,2026-02-08T14:39:29.187794
SOL-0b4cf025f68f,SO-f9c1b1c789e3,PROD-01094,4,2026-02-08T14:39:29.187794
SOL-8e82af601313,SO-731626638a08,PROD-00913,20,2026-02-08T14:39:29.187794
SOL-04788b706a7d,SO-ca6e5e210068,PROD-00207,9,2026-02-08T14:39:29.187794
SOL-5b002c63cd02,SO-422e17052a61,PROD-00469,4,2026-02-08T14:39:29.187794
SOL-ff054d29de83,SO-422e17052a61,PROD-01747,15,2026-02-08T14:39:29.187794
SOL-c02322e4f349,SO-422e17052a61,PROD-00886,19,2026-02-08T14:39:29.187794
SOL-9e2b231a602e,SO-52b2b4741665,PROD-00066,13,2026-02-08T14:39:29.187794
SOL-5232b74ea09b,SO-52b2b4741665,PROD-01009,5,2026-02-08T14:39:29.187794
SOL-c7f4550fcd76,SO-52b2b4741665,PROD-00972,1,2026-02-08T14:39:29.187794
SOL-d75c64fef69c,SO-52b2b4741665,PROD-01087,15,2026-02-08T14:39:29.187794
SOL-fa7ea3abc997,SO-d5310dbde28c,PROD-01012,10,2026-02-08T14:39:29.187794
SOL-f411147ad695,SO-d5310dbde28c,PROD-00472,10,2026-02-08T14:39:29.187794
SOL-3d0542c51754,SO-d5310dbde28c,PROD-00673,14,2026-02-08T14:39:29.187794
SOL-85bc48062ace,SO-e9543147dd34,PROD-00812,17,2026-02-08T14:39:29.187794
SOL-17ed3ae8e420,SO-e9543147dd34,PROD-00474,4,2026-02-08T14:39:29.187794
SOL-91c5de55be3f,SO-89b8cd3c85e1,PROD-01448,10,2026-02-08T14:39:29.187794
SOL-3d0afd31ba4f,SO-89b8cd3c85e1,PROD-01520,11,2026-02-08T14:39:29.187794
SOL-85c699751bc0,SO-89b8cd3c85e1,PROD-01682,6,2026-02-08T14:39:29.187794
SOL-a38f1d4c5c5d,SO-89b8cd3c85e1,PROD-00706,10,2026-02-08T14:39:29.187794
SOL-69f84b8a9d07,SO-212f3e91b80e,PROD-00679,7,2026-02-08T14:39:29.187794
SOL-485dfe227391,SO-a3bc28737838,PROD-01954,15,2026-02-08T14:39:29.187794
SOL-cc6f28763a2e,SO-ee6a8e37317c,PROD-01705,5,2026-02-08T14:39:29.187794
SOL-dffc81ff3c48,SO-ee6a8e37317c,PROD-00270,14,2026-02-08T14:39:29.187794
SOL-2a09881680e4,SO-ee6a8e37317c,PROD-00793,1,2026-02-08T14:39:29.187794
SOL-3b6e0e96637d,SO-ee6a8e37317c,PROD-00230,15,2026-02-08T14:39:29.187794
SOL-5436b3b95d4e,SO-82c47ecd96fc,PROD-01437,10,2026-02-08T14:39:29.187794
SOL-a2899df8ace1,SO-fb21d5659946,PROD-00546,13,2026-02-08T14:39:29.187794
SOL-0b56981bf0b9,SO-fb21d5659946,PROD-00949,2,2026-02-08T14:39:29.187794
SOL-17f2549ee9b2,SO-fb21d5659946,PROD-00672,5,2026-02-08T14:39:29.187794
SOL-d1e808fb0e9d,SO-fb21d5659946,PROD-00209,8,2026-02-08T14:39:29.187794
SOL-e790a07af14c,SO-852ebfa56696,PROD-00358,7,2026-02-09T14:39:29.187794
SOL-4be0ad61c7ad,SO-ae948633ddfe,PROD-00147,13,2026-02-09T14:39:29.187794
SOL-90b4832be1bd,SO-ae948633ddfe,PROD-01551,10,2026-02-09T14:39:29.187794
SOL-42eb3e7d1a71,SO-87c1a83372f0,PROD-00366,20,2026-02-09T14:39:29.187794
SOL-fc86264f8a74,SO-87c1a83372f0,PROD-00383,5,2026-02-09T14:39:29.187794
SOL-4f0ee8f46f52,SO-87c1a83372f0,PROD-00176,13,2026-02-09T14:39:29.187794
SOL-dc3c26040d1b,SO-87c1a83372f0,PROD-00989,2,2026-02-09T14:39:29.187794
SOL-02b161a457a5,SO-87c1a83372f0,PROD-01019,18,2026-02-09T14:39:29.187794
SOL-e50656d3212b,SO-0c0053319cbc,PROD-00345,14,2026-02-09T14:39:29.187794
SOL-415c6588c996,SO-0c0053319cbc,PROD-01900,16,2026-02-09T14:39:29.187794
SOL-480a9ef5e868,SO-0c0053319cbc,PROD-00714,12,2026-02-09T14:39:29.187794
SOL-c7b39f89aeff,SO-0c0053319cbc,PROD-01655,5,2026-02-09T14:39:29.187794
SOL-0f1bb8f08117,SO-0c0053319cbc,PROD-01135,3,2026-02-09T14:39:29.187794
SOL-bd3314596ca1,SO-8564329d815e,PROD-00931,18,2026-02-09T14:39:29.187794
SOL-2e9e5638cc38,SO-8564329d815e,PROD-00258,5,2026-02-09T14:39:29.187794
SOL-2fd7c194c636,SO-b378a853d548,PROD-01009,3,2026-02-09T14:39:29.187794
SOL-6f97c20b7198,SO-a778cb5c3f9d,PROD-00433,3,2026-02-09T14:39:29.187794
SOL-f7311a99f57b,SO-4f5c0c106e68,PROD-01782,20,2026-02-09T14:39:29.187794
SOL-a298a175a29d,SO-4789941baf29,PROD-01067,3,2026-02-09T14:39:29.187794
SOL-e290db3cd375,SO-a81a4f1dfda0,PROD-01092,10,2026-02-09T14:39:29.187794
SOL-2422b75989b9,SO-a81a4f1dfda0,PROD-01338,14,2026-02-09T14:39:29.187794
SOL-cdd07a4fbaea,SO-a81a4f1dfda0,PROD-00597,8,2026-02-09T14:39:29.187794
SOL-b276f3331a09,SO-a81a4f1dfda0,PROD-00511,2,2026-02-09T14:39:29.187794
SOL-c22c54438f3a,SO-cdb8e009972b,PROD-00563,18,2026-02-09T14:39:29.187794
SOL-44f7f4f6da50,SO-435f17a36125,PROD-00470,5,2026-02-09T14:39:29.187794
SOL-825c1cd9c3cc,SO-435f17a36125,PROD-01322,12,2026-02-09T14:39:29.187794
SOL-a244bdc30be8,SO-435f17a36125,PROD-00591,11,2026-02-09T14:39:29.187794
SOL-3d826659cb67,SO-435f17a36125,PROD-01753,7,2026-02-09T14:39:29.187794
SOL-b80d4fd10285,SO-9b0a15e464b2,PROD-00759,12,2026-02-09T14:39:29.187794
SOL-55f631350165,SO-9b0a15e464b2,PROD-01269,12,2026-02-09T14:39:29.187794
SOL-8aa035df0bae,SO-9b0a15e464b2,PROD-01169,8,2026-02-09T14:39:29.187794
SOL-c8c7820085be,SO-9b0a15e464b2,PROD-00813,11,2026-02-09T14:39:29.187794
SOL-6a0f02cd334f,SO-9b0a15e464b2,PROD-01534,7,2026-02-09T14:39:29.187794
SOL-a9294acc40c4,SO-4e2a55fe3991,PROD-01594,3,2026-02-09T14:39:29.187794
SOL-efab3fd08b1a,SO-4e2a55fe3991,PROD-01844,16,2026-02-09T14:39:29.187794
SOL-75c15de6a691,SO-4e2a55fe3991,PROD-00581,12,2026-02-09T14:39:29.187794
SOL-3ab9bf38e4cc,SO-fea4ed530d84,PROD-01951,6,2026-02-09T14:39:29.187794
SOL-8da0fd04a07b,SO-fea4ed530d84,PROD-00812,2,2026-02-09T14:39:29.187794
SOL-43672bcc836a,SO-fea4ed530d84,PROD-00829,10,2026-02-09T14:39:29.187794
SOL-9097e380a463,SO-0d2e4a213236,PROD-01272,9,2026-02-09T14:39:29.187794
SOL-0ae08bb1d84e,SO-0d2e4a213236,PROD-01512,19,2026-02-09T14:39:29.187794
SOL-c8c05e9a3a14,SO-0d2e4a213236,PROD-00661,15,2026-02-09T14:39:29.187794
SOL-4dbb00c89b62,SO-ed1e6c302e0a,PROD-01043,6,2026-02-09T14:39:29.187794
SOL-1c60f739f289,SO-ed1e6c302e0a,PROD-00814,6,2026-02-09T14:39:29.187794
SOL-b13a52d98adc,SO-ed1e6c302e0a,PROD-00763,10,2026-02-09T14:39:29.187794
SOL-966be3ec4754,SO-ed1e6c302e0a,PROD-00364,13,2026-02-09T14:39:29.187794
SOL-3022c38d1e23,SO-ed1e6c302e0a,PROD-00903,15,2026-02-09T14:39:29.187794
SOL-c337671d7595,SO-ec8a4855e2e4,PROD-00561,16,2026-02-09T14:39:29.187794
SOL-5fc80da8a83f,SO-ec8a4855e2e4,PROD-00818,9,2026-02-09T14:39:29.187794
SOL-a6999ee735c6,SO-ec8a4855e2e4,PROD-01512,11,2026-02-09T14:39:29.187794
SOL-ec0956375761,SO-ec8a4855e2e4,PROD-01055,18,2026-02-09T14:39:29.187794
SOL-13c1da3eeaf5,SO-8599a1ca1f75,PROD-00131,20,2026-02-09T14:39:29.187794
SOL-fedd23ef3c77,SO-8599a1ca1f75,PROD-01976,7,2026-02-09T14:39:29.187794
SOL-905175fca2aa,SO-8599a1ca1f75,PROD-01454,1,2026-02-09T14:39:29.187794
SOL-f349a62ab64a,SO-8599a1ca1f75,PROD-01235,9,2026-02-09T14:39:29.187794
SOL-a0009bfa0770,SO-8599a1ca1f75,PROD-00926,5,2026-02-09T14:39:29.187794
SOL-cfe407e72f6c,SO-99bc87ffc52b,PROD-01113,15,2026-02-09T14:39:29.187794
SOL-07c40ab8f2fe,SO-99bc87ffc52b,PROD-01880,4,2026-02-09T14:39:29.187794
SOL-6d3a4eea6510,SO-99bc87ffc52b,PROD-00026,9,2026-02-09T14:39:29.187794
SOL-e8e680ee1104,SO-99bc87ffc52b,PROD-01998,1,2026-02-09T14:39:29.187794
SOL-249533df4859,SO-98468615717f,PROD-01732,11,2026-02-09T14:39:29.187794
SOL-739abbfd4e6c,SO-72a43f663635,PROD-00944,2,2026-02-09T14:39:29.187794
SOL-2a380258e1f2,SO-72a43f663635,PROD-01324,11,2026-02-09T14:39:29.187794
SOL-490b42f3189f,SO-72a43f663635,PROD-00040,10,2026-02-09T14:39:29.187794
SOL-dce48aa03312,SO-489caf960ee4,PROD-00134,9,2026-02-09T14:39:29.187794
SOL-4e9cefac85f3,SO-489caf960ee4,PROD-01898,3,2026-02-09T14:39:29.187794
SOL-d4b03738dbce,SO-489caf960ee4,PROD-00468,19,2026-02-09T14:39:29.187794
SOL-be109a379405,SO-489caf960ee4,PROD-00543,7,2026-02-09T14:39:29.187794
SOL-2dc100048203,SO-9b9885abd092,PROD-01927,19,2026-02-09T14:39:29.187794
SOL-05c09dd9c02a,SO-9b9885abd092,PROD-00134,13,2026-02-09T14:39:29.187794
SOL-53eed98800fa,SO-9b9885abd092,PROD-01651,13,2026-02-09T14:39:29.187794
SOL-7277a00c5cd3,SO-9b9885abd092,PROD-00186,20,2026-02-09T14:39:29.187794
SOL-ea888a32c457,SO-63f2181fbb22,PROD-01086,12,2026-02-09T14:39:29.187794
SOL-797172750c87,SO-63f2181fbb22,PROD-00953,12,2026-02-09T14:39:29.187794
SOL-c946b9dfd118,SO-63f2181fbb22,PROD-00890,6,2026-02-09T14:39:29.187794
SOL-aa2366a8404f,SO-63f2181fbb22,PROD-01584,14,2026-02-09T14:39:29.187794
SOL-365da2d01e0a,SO-63f2181fbb22,PROD-00558,6,2026-02-09T14:39:29.187794
SOL-2a7705f7ab27,SO-ad7978ea2528,PROD-00706,11,2026-02-09T14:39:29.187794
SOL-d6092de38b5f,SO-ad7978ea2528,PROD-00090,1,2026-02-09T14:39:29.187794
SOL-3d1ef7201041,SO-ad7978ea2528,PROD-01438,18,2026-02-09T14:39:29.187794
SOL-c46a971d2dc9,SO-2b5ae0824c30,PROD-01127,17,2026-02-09T14:39:29.187794
SOL-70ecf177f470,SO-2b5ae0824c30,PROD-00921,8,2026-02-09T14:39:29.187794
SOL-e76166f5e39c,SO-a77690af97af,PROD-00412,10,2026-02-09T14:39:29.187794
SOL-7075f2c77977,SO-b243b909ffbe,PROD-00280,15,2026-02-09T14:39:29.187794
SOL-e83090540bf4,SO-b604034f2558,PROD-00266,3,2026-02-09T14:39:29.187794
SOL-ea8259bf9f1d,SO-b604034f2558,PROD-00789,20,2026-02-09T14:39:29.187794
SOL-7237682a1357,SO-0a2ec0b84e72,PROD-00822,20,2026-02-09T14:39:29.187794
SOL-b70ae654d05a,SO-d71e2594419e,PROD-01044,16,2026-02-09T14:39:29.187794
SOL-2ec7881162b9,SO-d71e2594419e,PROD-00484,15,2026-02-09T14:39:29.187794
SOL-26f71adb58a8,SO-8b9456d663b9,PROD-01757,20,2026-02-09T14:39:29.187794
SOL-29d79b8f2d82,SO-8b9456d663b9,PROD-00606,5,2026-02-09T14:39:29.187794
SOL-f448ec043b6f,SO-32ad97d5b2fa,PROD-01169,8,2026-02-09T14:39:29.187794
SOL-9ccdb17f1ca9,SO-32ad97d5b2fa,PROD-00962,4,2026-02-09T14:39:29.187794
SOL-a5f9be3e7050,SO-32ad97d5b2fa,PROD-00816,10,2026-02-09T14:39:29.187794
SOL-2e29bd9de27c,SO-23b1911fbc30,PROD-01275,10,2026-02-09T14:39:29.187794
SOL-08280bb0095b,SO-23b1911fbc30,PROD-00636,7,2026-02-09T14:39:29.187794
SOL-bdc6f159035c,SO-26b56b9a3432,PROD-00538,17,2026-02-09T14:39:29.187794
SOL-b446323a6cb6,SO-26b56b9a3432,PROD-00395,19,2026-02-09T14:39:29.187794
