so_id,order_date,warehouse_id,status,created_at
SO-170e1b954bf1,2026-01-26,WH1_South,completed,2026-01-26T14:39:29.187794
SO-818022c933d4,2026-01-26,WH_North,completed,2026-01-26T14:39:29.187794
SO-1f467f8bfac2,2026-01-26,WH_North,completed,2026-01-26T14:39:29.187794
SO-df4fd43d8acd,2026-01-26,WH_North,completed,2026-01-26T14:39:29.187794
SO-d8046a11969e,2026-01-26,WH_Midland,completed,2026-01-26T14:39:29.187794
SO-dd92b04f065e,2026-01-26,WH1_South,completed,2026-01-26T14:39:29.187794
SO-80cd2f17870d,2026-01-26,WH1_South,completed,2026-01-26T14:39:29.187794
SO-00a4eaea8b12,2026-01-26,WH1_South,completed,2026-01-26T14:39:29.187794
SO-33b43efa63b5,2026-01-26,WH1_South,completed,2026-01-26T14:39:29.187794
SO-bc284c5a34d0,2026-01-26,WH_Midland,completed,2026-01-26T14:39:29.187794
SO-491560be680e,2026-01-26,WH_Midland,completed,2026-01-26T14:39:29.187794
SO-460379aea5d3,2026-01-26,WH1_South,completed,2026-01-26T14:39:29.187794
SO-4249cbd35d09,2026-01-26,WH1_South,completed,2026-01-26T14:39:29.187794
SO-64f9db978564,2026-01-26,WH1_South,completed,2026-01-26T14:39:29.187794
SO-51544397bad6,2026-01-26,WH_North,completed,2026-01-26T14:39:29.187794
SO-7cf40eb741b3,2026-01-26,WH_North,completed,2026-01-26T14:39:29.187794
SO-c56463a9e743,2026-01-26,WH_Midland,completed,2026-01-26T14:39:29.187794
SO-8056ac25c8e5,2026-01-26,WH1_South,completed,2026-01-26T14:39:29.187794
SO-b6097d6afa80,2026-01-26,WH1_South,completed,2026-01-26T14:39:29.187794
SO-4a0d50b5fb18,2026-01-26,WH1_South,completed,2026-01-26T14:39:29.187794
SO-2f6f6b8a6d8b,2026-01-26,WH1_South,completed,2026-01-26T14:39:29.187794
SO-9e9c803b83bc,2026-01-26,WH_Midland,completed,2026-01-26T14:39:29.187794
SO-ff1dfd756d93,2026-01-26,WH1_South,completed,2026-01-26T14:39:29.187794
SO-5125e91bfb19,2026-01-26,WH1_South,completed,2026-01-26T14:39:29.187794
SO-795497ebe9b2,2026-01-26,WH_North,completed,2026-01-26T14:39:29.187794
SO-823ede1174be,2026-01-26,WH_North,completed,2026-01-26T14:39:29.187794
SO-d5d3d299dd48,2026-01-26,WH_Midland,completed,2026-01-26T14:39:29.187794
SO-4ad4629144d5,2026-01-26,WH_Midland,completed,2026-01-26T14:39:29.187794
SO-4c7e1b0cd111,2026-01-26,WH_North,completed,2026-01-26T14:39:29.187794
SO-0840207515f4,2026-01-26,WH_North,completed,2026-01-26T14:39:29.187794
SO-275f95fe4637,2026-01-26,WH_North,completed,2026-01-26T14:39:29.187794
SO-7899291f53b8,2026-01-26,WH_Midland,completed,2026-01-26T14:39:29.187794
SO-ae26d3587102,2026-01-26,WH1_South,completed,2026-01-26T14:39:29.187794
SO-b7facdfa5fe3,2026-01-26,WH_Midland,completed,2026-01-26T14:39:29.187794
SO-061c27282504,2026-01-26,WH_North,completed,2026-01-26T14:39:29.187794
SO-e28ee6254014,2026-01-26,WH1_South,completed,2026-01-26T14:39:29.187794
SO-6e67326a3678,2026-01-26,WH1_South,completed,2026-01-26T14:39:29.187794
SO-f51b80a84363,2026-01-26,WH_North,completed,2026-01-26T14:39:29.187794
SO-54c3777a3635,2026-01-26,WH1_South,completed,2026-01-26T14:39:29.187794
SO-1a39aa823897,2026-01-26,WH_North,completed,2026-01-26T14:39:29.187794
SO-9895f535f3c6,2026-01-26,WH_Midland,completed,2026-01-26T14:39:29.187794
SO-04c5200eb8ee,2026-01-27,WH1_South,completed,2026-01-27T14:39:29.187794
SO-9a1682e7c613,2026-01-27,WH_Midland,completed,2026-01-27T14:39:29.187794
SO-2570fa3f9c79,2026-01-27,WH_North,completed,2026-01-27T14:39:29.187794
SO-973698f4876c,2026-01-27,WH_Midland,completed,2026-01-27T14:39:29.187794
SO-6de10750f2ca,2026-01-27,WH1_South,completed,2026-01-27T14:39:29.187794
SO-732381dfe851,2026-01-27,WH_Midland,completed,2026-01-27T14:39:29.187794
SO-3e56b67fdc43,2026-01-27,WH_Midland,completed,2026-01-27T14:39:29.187794
SO-d8f43a7a9827,2026-01-27,WH_North,completed,2026-01-27T14:39:29.187794
SO-e6eeacd59638,2026-01-27,WH_North,completed,2026-01-27T14:39:29.187794
SO-77822c92030e,2026-01-27,WH1_South,completed,2026-01-27T14:39:29.187794
SO-c9fd333ece99,2026-01-27,WH_Midland,completed,2026-01-27T14:39:29.187794
SO-85d21e0285f8,2026-01-27,WH1_South,completed,2026-01-27T14:39:29.187794
SO-733d03441e90,2026-01-27,WH_Midland,completed,2026-01-27T14:39:29.187794
SO-a78d221e9f3f,2026-01-27,WH_North,completed,2026-01-27T14:39:29.187794
SO-b2437929cca5,2026-01-27,WH_Midland,completed,2026-01-27T14:39:29.187794
SO-d3b016748de3,2026-01-27,WH_North,completed,2026-01-27T14:39:29.187794
SO-7c0e832eafb7,2026-01-27,WH_Midland,completed,2026-01-27T14:39:29.187794
SO-285a2156ca6d,2026-01-27,WH_North,completed,2026-01-27T14:39:29.187794
SO-d2c48f59f1b4,2026-01-27,WH_Midland,completed,2026-01-27T14:39:29.187794
SO-0133790beb43,2026-01-27,WH1_South,completed,2026-01-27T14:39:29.187794
SO-6bddc6db9e0f,2026-01-27,WH_North,completed,2026-01-27T14:39:29.187794
SO-51ec589960c2,2026-01-27,WH_North,completed,2026-01-27T14:39:29.187794
SO-d45fe3d70e12,2026-01-27,WH_Midland,completed,2026-01-27T14:39:29.187794
SO-5243e238e46e,2026-01-27,WH_Midland,completed,2026-01-27T14:39:29.187794
SO-2b0ccd3504cd,2026-01-27,WH_Midland,completed,2026-01-27T14:39:29.187794
SO-94ec778e69da,2026-01-27,WH1_South,completed,2026-01-27T14:39:29.187794
SO-4e21fe1a14d4,2026-01-27,WH1_South,completed,2026-01-27T14:39:29.187794
SO-95adaae8cd08,2026-01-27,WH1_South,completed,2026-01-27T14:39:29.187794
SO-ab64b516b5c2,2026-01-27,WH_North,completed,2026-01-27T14:39:29.187794
SO-6e8a03504f42,2026-01-27,WH_North,completed,2026-01-27T14:39:29.187794
SO-83dcf5fc7a8a,2026-01-27,WH_Midland,completed,2026-01-27T14:39:29.187794
SO-79c4902d0c6f,2026-01-27,WH_North,completed,2026-01-27T14:39:29.187794
SO-889a4cd72e17,2026-01-27,WH_Midland,completed,2026-01-27T14:39:29.187794
SO-5dfd4e484a1f,2026-01-27,WH1_South,completed,2026-01-27T14:39:29.187794
SO-02501eb9f7a4,2026-01-27,WH1_South,completed,2026-01-27T14:39:29.187794
SO-2ba69464df30,2026-01-27,WH_Midland,completed,2026-01-27T14:39:29.187794
SO-c1c4debfa26e,2026-01-28,WH1_South,completed,2026-01-28T14:39:29.187794
SO-28347e67940a,2026-01-28,WH1_South,completed,2026-01-28T14:39:29.187794
SO-5c21c1299dc5,2026-01-28,WH_North,completed,2026-01-28T14:39:29.187794
SO-47a4662e9274,2026-01-28,WH1_South,completed,2026-01-28T14:39:29.187794
SO-4baaacffd03c,2026-01-28,WH1_South,completed,2026-01-28T14:39:29.187794
SO-8f778741bb72,2026-01-28,WH_North,completed,2026-01-28T14:39:29.187794
SO-880fd3a99b13,2026-01-28,WH_Midland,completed,2026-01-28T14:39:29.187794
SO-135301e4bfde,2026-01-28,WH1_South,completed,2026-01-28T14:39:29.187794
SO-e3f786a80f1e,2026-01-28,WH_Midland,completed,2026-01-28T14:39:29.187794
SO-b9c1f65835e3,2026-01-28,WH_Midland,completed,2026-01-28T14:39:29.187794
SO-1a9ec63ecdba,2026-01-28,WH_Midland,completed,2026-01-28T14:39:29.187794
SO-fa63a7ae2d60,2026-01-28,WH_Midland,completed,2026-01-28T14:39:29.187794
SO-0282ebb698ce,2026-01-28,WH_North,completed,2026-01-28T14:39:29.187794
SO-22b1d5c92823,2026-01-28,WH_North,completed,2026-01-28T14:39:29.187794
SO-79901281dc26,2026-01-28,WH_North,completed,2026-01-28T14:39:29.187794
SO-cc108db269a6,2026-01-28,WH_Midland,completed,2026-01-28T14:39:29.187794
SO-3acce8f1cd63,2026-01-28,WH_Midland,completed,2026-01-28T14:39:29.187794
SO-9be5a6a77762,2026-01-28,WH_Midland,completed,2026-01-28T14:39:29.187794
SO-75e5138153c9,2026-01-28,WH_Midland,completed,2026-01-28T14:39:29.187794
SO-87f728b12fff,2026-01-28,WH_Midland,completed,2026-01-28T14:39:29.187794
SO-85deba3b5a1e,2026-01-28,WH1_South,completed,2026-01-28T14:39:29.187794
SO-8a83a7240aaf,2026-01-28,WH1_South,completed,2026-01-28T14:39:29.187794
SO-a13ef306cfec,2026-01-28,WH_North,completed,2026-01-28T14:39:29.187794
SO-4ce50b826e16,2026-01-28,WH_Midland,completed,2026-01-28T14:39:29.187794
SO-bf94cbb27cad,2026-01-28,WH1_South,completed,2026-01-28T14:39:29.187794
SO-b84301d894af,2026-01-28,WH1_South,completed,2026-01-28T14:39:29.187794
SO-c7defe61ad2d,2026-01-28,WH_North,completed,2026-01-28T14:39:29.187794
SO-41a1d3c70596,2026-01-28,WH1_South,completed,2026-01-28T14:39:29.187794
SO-5fab1ae4d792,2026-01-28,WH_Midland,completed,2026-01-28T14:39:29.187794
SO-7c42194ab780,2026-01-28,WH1_South,completed,2026-01-28T14:39:29.187794
SO-fd77754becfb,2026-01-28,WH_Midland,completed,2026-01-28T14:39:29.187794
SO-5ac22348739a,2026-01-28,WH_North,completed,2026-01-28T14:39:29.187794
SO-1c18299819f1,2026-01-28,WH1_South,completed,2026-01-28T14:39:29.187794
SO-26285c283c05,2026-01-28,WH1_South,completed,2026-01-28T14:39:29.187794
SO-175e3de1b1b0,2026-01-28,WH1_South,completed,2026-01-28T14:39:29.187794
SO-b162973ccff4,2026-01-28,WH1_South,completed,2026-01-28T14:39:29.187794
SO-298dbc85c9d2,2026-01-28,WH_Midland,completed,2026-01-28T14:39:29.187794
SO-a4956da00c9a,2026-01-28,WH_North,completed,2026-01-28T14:39:29.187794
SO-ea65565d1413,2026-01-28,WH_North,completed,2026-01-28T14:39:29.187794
SO-f6b8ff9ace7e,2026-01-28,WH1_South,completed,2026-01-28T14:39:29.187794
SO-7749326d3b7f,2026-01-28,WH_Midland,completed,2026-01-28T14:39:29.187794
SO-f050da25062e,2026-01-28,WH_Midland,completed,2026-01-28T14:39:29.187794
SO-fb15175f6eaa,2026-01-28,WH1_South,completed,2026-01-28T14:39:29.187794
SO-f21f87702425,2026-01-28,WH1_South,completed,2026-01-28T14:39:29.187794
SO-bc871db46e3c,2026-01-28,WH1_South,completed,2026-01-28T14:39:29.187794
SO-719a4941d50b,2026-01-28,WH1_South,completed,2026-01-28T14:39:29.187794
SO-93730025b59b,2026-01-28,WH1_South,completed,2026-01-28T14:39:29.187794
SO-80c7055991ed,2026-01-28,WH1_South,completed,2026-01-28T14:39:29.187794
SO-0541f334c83e,2026-01-28,WH_North,completed,2026-01-28T14:39:29.187794
SO-71aa57b940d7,2026-01-28,WH1_South,completed,2026-01-28T14:39:29.187794
SO-e57394e34285,2026-01-28,WH_Midland,completed,2026-01-28T14:39:29.187794
SO-e10c284b5a21,2026-01-28,WH1_South,completed,2026-01-28T14:39:29.187794
SO-8d3929fb8879,2026-01-28,WH_Midland,completed,2026-01-28T14:39:29.187794
SO-9c664ad035e3,2026-01-28,WH1_South,completed,2026-01-28T14:39:29.187794
SO-4822799ba501,2026-01-28,WH1_South,completed,2026-01-28T14:39:29.187794
SO-6b2d76ed635e,2026-01-28,WH1_South,completed,2026-01-28T14:39:29.187794
SO-9704fc6e8450,2026-01-28,WH_Midland,completed,2026-01-28T14:39:29.187794
SO-0ad5c951a896,2026-01-28,WH_North,completed,2026-01-28T14:39:29.187794
SO-13d36a50d714,2026-01-28,WH1_South,completed,2026-01-28T14:39:29.187794
SO-7ca97f0ad6df,2026-01-28,WH1_South,completed,2026-01-28T14:39:29.187794
SO-5374381ef400,2026-01-28,WH_Midland,completed,2026-01-28T14:39:29.187794
SO-4b3697af4217,2026-01-28,WH1_South,completed,2026-01-28T14:39:29.187794
SO-b97c9042a05e,2026-01-28,WH_Midland,completed,2026-01-28T14:39:29.187794
SO-aac415288f3c,2026-01-28,WH1_South,completed,2026-01-28T14:39:29.187794
SO-94176e29892a,2026-01-28,WH_Midland,completed,2026-01-28T14:39:29.187794
SO-36679958353a,2026-01-28,WH_Midland,completed,2026-01-28T14:39:29.187794
SO-ce72cf5e7537,2026-01-28,WH_North,completed,2026-01-28T14:39:29.187794
SO-cf477a8d8cef,2026-01-28,WH_Midland,completed,2026-01-28T14:39:29.187794
SO-6ab91fa62d6a,2026-01-28,WH_North,completed,2026-01-28T14:39:29.187794
SO-584b98ec7603,2026-01-28,WH_North,completed,2026-01-28T14:39:29.187794
SO-04b919808b3d,2026-01-28,WH_North,completed,2026-01-28T14:39:29.187794
SO-808b40a310b7,2026-01-28,WH1_South,completed,2026-01-28T14:39:29.187794
SO-ada7668fad24,2026-01-28,WH_North,completed,2026-01-28T14:39:29.187794
SO-2c3545d5a48a,2026-01-29,WH_Midland,completed,2026-01-29T14:39:29.187794
SO-9fa07fb015dd,2026-01-29,WH1_South,completed,2026-01-29T14:39:29.187794
SO-b816fa0cb25e,2026-01-29,WH_Midland,completed,2026-01-29T14:39:29.187794
SO-dac16e0bd945,2026-01-29,WH1_South,completed,2026-01-29T14:39:29.187794
SO-9d8e8e4c07f4,2026-01-29,WH_North,completed,2026-01-29T14:39:29.187794
SO-8a168ee0c214,2026-01-29,WH_North,completed,2026-01-29T14:39:29.187794
SO-7fe99428e3c3,2026-01-29,WH_Midland,completed,2026-01-29T14:39:29.187794
SO-c2160ea97e78,2026-01-29,WH_Midland,completed,2026-01-29T14:39:29.187794
SO-a0f59e9f8fd1,2026-01-29,WH_Midland,completed,2026-01-29T14:39:29.187794
SO-db5d94bb9dc3,2026-01-29,WH_North,completed,2026-01-29T14:39:29.187794
SO-e5e92dd8734f,2026-01-29,WH_North,completed,2026-01-29T14:39:29.187794
SO-4ad5b3425ee5,2026-01-29,WH1_South,completed,2026-01-29T14:39:29.187794
SO-6d00d3b7d68b,2026-01-29,WH_North,completed,2026-01-29T14:39:29.187794
SO-46ff11170851,2026-01-29,WH_Midland,completed,2026-01-29T14:39:29.187794
SO-bf009778b066,2026-01-29,WH1_South,completed,2026-01-29T14:39:29.187794
SO-6582764086de,2026-01-29,WH_Midland,completed,2026-01-29T14:39:29.187794
SO-92b45134acde,2026-01-29,WH1_South,completed,2026-01-29T14:39:29.187794
SO-9dac58069f2c,2026-01-29,WH_Midland,completed,2026-01-29T14:39:29.187794
SO-bbb34c552c31,2026-01-29,WH_Midland,completed,2026-01-29T14:39:29.187794
SO-cea39e50bc90,2026-01-29,WH1_South,completed,2026-01-29T14:39:29.187794
SO-e3a166e06673,2026-01-29,WH_North,completed,2026-01-29T14:39:29.187794
SO-468ee3dc1944,2026-01-29,WH1_South,completed,2026-01-29T14:39:29.187794
SO-07803eae37ad,2026-01-29,WH_North,completed,2026-01-29T14:39:29.187794
SO-3ecd382555e2,2026-01-29,WH_Midland,completed,2026-01-29T14:39:29.187794
SO-c43c23ed4fc6,2026-01-29,WH_Midland,completed,2026-01-29T14:39:29.187794
SO-a3514ffa2604,2026-01-29,WH1_South,completed,2026-01-29T14:39:29.187794
SO-a75ffa487a3e,2026-01-29,WH_North,completed,2026-01-29T14:39:29.187794
SO-6ddd20cf06b0,2026-01-29,WH1_South,completed,2026-01-29T14:39:29.187794
SO-eb2973d934e9,2026-01-29,WH_Midland,completed,2026-01-29T14:39:29.187794
SO-12ea19b6e74e,2026-01-29,WH_Midland,completed,2026-01-29T14:39:29.187794
SO-ed06123dc973,2026-01-29,WH_North,completed,2026-01-29T14:39:29.187794
SO-9de17c0e2e35,2026-01-29,WH_North,completed,2026-01-29T14:39:29.187794
SO-b7abb4a211d9,2026-01-29,WH1_South,completed,2026-01-29T14:39:29.187794
SO-769fb8ae2940,2026-01-29,WH1_South,completed,2026-01-29T14:39:29.187794
SO-0d25bdcea5f8,2026-01-29,WH_North,completed,2026-01-29T14:39:29.187794
SO-411e5806b2dd,2026-01-29,WH1_South,completed,2026-01-29T14:39:29.187794
SO-6d376ccd1061,2026-01-29,WH_Midland,completed,2026-01-29T14:39:29.187794
SO-8a54834d9b9a,2026-01-29,WH1_South,completed,2026-01-29T14:39:29.187794
SO-8752a4c604bd,2026-01-29,WH_Midland,completed,2026-01-29T14:39:29.187794
SO-217d6d82bc70,2026-01-29,WH_North,completed,2026-01-29T14:39:29.187794
SO-5e4351a477f6,2026-01-29,WH_North,completed,2026-01-29T14:39:29.187794
SO-f0cf891c0a30,2026-01-29,WH_North,completed,2026-01-29T14:39:29.187794
SO-54ad3c82981c,2026-01-29,WH_North,completed,2026-01-29T14:39:29.187794
SO-1ea7598ea275,2026-01-29,WH1_South,completed,2026-01-29T14:39:29.187794
SO-58702fd215b3,2026-01-29,WH_Midland,completed,2026-01-29T14:39:29.187794
SO-902e3bd501c9,2026-01-29,WH_North,completed,2026-01-29T14:39:29.187794
SO-542f069b0881,2026-01-29,WH_Midland,completed,2026-01-29T14:39:29.187794
SO-a920824561aa,2026-01-29,WH_Midland,completed,2026-01-29T14:39:29.187794
SO-fa43ca0be8cf,2026-01-29,WH_North,completed,2026-01-29T14:39:29.187794
SO-c02da649cb92,2026-01-29,WH_North,completed,2026-01-29T14:39:29.187794
SO-debc981576ce,2026-01-29,WH1_South,completed,2026-01-29T14:39:29.187794
SO-e94f3ee36c93,2026-01-29,WH_North,completed,2026-01-29T14:39:29.187794
SO-b4a144eb9fc0,2026-01-29,WH_Midland,completed,2026-01-29T14:39:29.187794
SO-f8b97bff4c52,2026-01-29,WH_North,completed,2026-01-29T14:39:29.187794
SO-d8a2fd3ef77a,2026-01-29,WH_North,completed,2026-01-29T14:39:29.187794
SO-342aa3b0c525,2026-01-29,WH_Midland,completed,2026-01-29T14:39:29.187794
SO-bff48ada67e2,2026-01-29,WH1_South,completed,2026-01-29T14:39:29.187794
SO-f580287638d8,2026-01-29,WH1_South,completed,2026-01-29T14:39:29.187794
SO-aeed0a73579e,2026-01-30,WH1_South,completed,2026-01-30T14:39:29.187794
SO-7b79f717e13c,2026-01-30,WH_North,completed,2026-01-30T14:39:29.187794
SO-87f9059899cc,2026-01-30,WH_North,completed,2026-01-30T14:39:29.187794
SO-89b63bc8e5e8,2026-01-30,WH_Midland,completed,2026-01-30T14:39:29.187794
SO-6d05a876e08c,2026-01-30,WH_Midland,completed,2026-01-30T14:39:29.187794
SO-03e9773b7073,2026-01-30,WH_North,completed,2026-01-30T14:39:29.187794
SO-525619d5aedc,2026-01-30,WH1_South,completed,2026-01-30T14:39:29.187794
SO-00486ef1b4bf,2026-01-30,WH_North,completed,2026-01-30T14:39:29.187794
SO-49dfa8f98d4c,2026-01-30,WH1_South,completed,2026-01-30T14:39:29.187794
SO-103ab9d17a46,2026-01-30,WH_Midland,completed,2026-01-30T14:39:29.187794
SO-b6795886dcaf,2026-01-30,WH_North,completed,2026-01-30T14:39:29.187794
SO-88ebc28c8345,2026-01-30,WH_Midland,completed,2026-01-30T14:39:29.187794
SO-797543821bd2,2026-01-30,WH_Midland,completed,2026-01-30T14:39:29.187794
SO-fd15fdde0e23,2026-01-30,WH_Midland,completed,2026-01-30T14:39:29.187794
SO-89a27be44b94,2026-01-30,WH_North,completed,2026-01-30T14:39:29.187794
SO-35361ecf3971,2026-01-30,WH_Midland,completed,2026-01-30T14:39:29.187794
SO-f41e8008a3c8,2026-01-30,WH_Midland,completed,2026-01-30T14:39:29.187794
SO-207369e75f55,2026-01-30,WH_North,completed,2026-01-30T14:39:29.187794
SO-e737aebf86cf,2026-01-30,WH_North,completed,2026-01-30T14:39:29.187794
SO-0011763cd16f,2026-01-30,WH_Midland,completed,2026-01-30T14:39:29.187794
SO-effe28ed6105,2026-01-30,WH_Midland,completed,2026-01-30T14:39:29.187794
SO-5e613ad843b8,2026-01-30,WH1_South,completed,2026-01-30T14:39:29.187794
SO-002690ea977c,2026-01-30,WH_North,completed,2026-01-30T14:39:29.187794
SO-ba81991682e4,2026-01-30,WH_Midland,completed,2026-01-30T14:39:29.187794
SO-f4cf121adeb1,2026-01-30,WH_Midland,completed,2026-01-30T14:39:29.187794
SO-7566d207734a,2026-01-30,WH_North,completed,2026-01-30T14:39:29.187794
SO-49c88705291d,2026-01-30,WH_North,completed,2026-01-30T14:39:29.187794
SO-3288041a39a6,2026-01-30,WH_North,completed,2026-01-30T14:39:29.187794
SO-ba4db10ccfd3,2026-01-30,WH_Midland,completed,2026-01-30T14:39:29.187794
SO-0d489ff85818,2026-01-30,WH1_South,completed,2026-01-30T14:39:29.187794
SO-15e7f113023a,2026-01-30,WH_North,completed,2026-01-30T14:39:29.187794
SO-3b48796c4ba9,2026-01-30,WH_North,completed,2026-01-30T14:39:29.187794
SO-53d29fc1c05a,2026-01-30,WH_North,completed,2026-01-30T14:39:29.187794
SO-45ff18fb3bb2,2026-01-30,WH_North,completed,2026-01-30T14:39:29.187794
SO-c0a76477acda,2026-01-30,WH_North,completed,2026-01-30T14:39:29.187794
SO-b34322ea02a7,2026-01-30,WH1_South,completed,2026-01-30T14:39:29.187794
SO-c1a24ee5d8a8,2026-01-30,WH_North,completed,2026-01-30T14:39:29.187794
SO-4a385ed9c771,2026-01-30,WH_Midland,completed,2026-01-30T14:39:29.187794
SO-a22deccdabd2,2026-01-30,WH_North,completed,2026-01-30T14:39:29.187794
SO-49a015c21137,2026-01-30,WH_North,completed,2026-01-30T14:39:29.187794
SO-e17f685291a8,2026-01-30,WH_North,completed,2026-01-30T14:39:29.187794
SO-8fe1ea9d9d64,2026-01-30,WH_Midland,completed,2026-01-30T14:39:29.187794
SO-b9d96036d833,2026-01-30,WH_North,completed,2026-01-30T14:39:29.187794
SO-6ca6cfd31286,2026-01-30,WH_North,completed,2026-01-30T14:39:29.187794
SO-f9af9b692c5e,2026-01-30,WH1_South,completed,2026-01-30T14:39:29.187794
SO-2ac178516be6,2026-01-30,WH1_South,completed,2026-01-30T14:39:29.187794
SO-bf10445b40c1,2026-01-30,WH_Midland,completed,2026-01-30T14:39:29.187794
SO-2a36a458341a,2026-01-30,WH_Midland,completed,2026-01-30T14:39:29.187794
SO-98f8b2e3cd35,2026-01-30,WH_Midland,completed,2026-01-30T14:39:29.187794
SO-752963fb38a4,2026-01-30,WH_North,completed,2026-01-30T14:39:29.187794
SO-adb857253fa4,2026-01-30,WH1_South,completed,2026-01-30T14:39:29.187794
SO-84c3536c051a,2026-01-30,WH1_South,completed,2026-01-30T14:39:29.187794
SO-5183a49cdfe0,2026-01-30,WH1_South,completed,2026-01-30T14:39:29.187794
SO-e3f47d9a908c,2026-01-30,WH1_South,completed,2026-01-30T14:39:29.187794
SO-fced6430129f,2026-01-30,WH1_South,completed,2026-01-30T14:39:29.187794
SO-b5d794af93f8,2026-01-30,WH_Midland,completed,2026-01-30T14:39:29.187794
SO-38c957817c13,2026-01-30,WH1_South,completed,2026-01-30T14:39:29.187794
SO-6dbecef798b3,2026-01-30,WH_North,completed,2026-01-30T14:39:29.187794
SO-853647e4fd5b,2026-01-30,WH1_South,completed,2026-01-30T14:39:29.187794
SO-f145ef3c438c,2026-01-30,WH_Midland,completed,2026-01-30T14:39:29.187794
SO-b520ce7d7b1b,2026-01-31,WH1_South,completed,2026-01-31T14:39:29.187794
SO-3776da012cf4,2026-01-31,WH_North,completed,2026-01-31T14:39:29.187794
SO-0c6adfa56bae,2026-01-31,WH_Midland,completed,2026-01-31T14:39:29.187794
SO-d2c31cd19630,2026-01-31,WH1_South,completed,2026-01-31T14:39:29.187794
SO-ed1e40c078b3,2026-01-31,WH_Midland,completed,2026-01-31T14:39:29.187794
SO-fe43076232c3,2026-01-31,WH_North,completed,2026-01-31T14:39:29.187794
SO-09d8fad8092a,2026-01-31,WH_North,completed,2026-01-31T14:39:29.187794
SO-912408ca9d59,2026-01-31,WH1_South,completed,2026-01-31T14:39:29.187794
SO-2d89437b8acf,2026-01-31,WH_North,completed,2026-01-31T14:39:29.187794
SO-37c28e952ef8,2026-01-31,WH_North,completed,2026-01-31T14:39:29.187794
SO-b6b9aefd3741,2026-01-31,WH_North,completed,2026-01-31T14:39:29.187794
SO-d2ad70353cd5,2026-01-31,WH_Midland,completed,2026-01-31T14:39:29.187794
SO-3ec048fb236e,2026-01-31,WH_Midland,completed,2026-01-31T14:39:29.187794
SO-04e58910ad2d,2026-01-31,WH1_South,completed,2026-01-31T14:39:29.187794
SO-1187c65a3c99,2026-01-31,WH_Midland,completed,2026-01-31T14:39:29.187794
SO-33e7476aaa18,2026-01-31,WH_Midland,completed,2026-01-31T14:39:29.187794
SO-38150fc6d6e6,2026-01-31,WH_Midland,completed,2026-01-31T14:39:29.187794
SO-68fe77f38f17,2026-01-31,WH1_South,completed,2026-01-31T14:39:29.187794
SO-9f17c1d27bb0,2026-01-31,WH_Midland,completed,2026-01-31T14:39:29.187794
SO-f2d071d95a52,2026-01-31,WH_North,completed,2026-01-31T14:39:29.187794
SO-74c191bbdcd7,2026-01-31,WH1_South,completed,2026-01-31T14:39:29.187794
SO-80020f7a12ea,2026-01-31,WH_North,completed,2026-01-31T14:39:29.187794
SO-794f4a193ad0,2026-01-31,WH1_South,completed,2026-01-31T14:39:29.187794
SO-29405fc8129f,2026-01-31,WH_North,completed,2026-01-31T14:39:29.187794
SO-2c05e474259b,2026-01-31,WH_Midland,completed,2026-01-31T14:39:29.187794
SO-9b9032cc0040,2026-01-31,WH_North,completed,2026-01-31T14:39:29.187794
SO-fe7af574c6da,2026-01-31,WH1_South,completed,2026-01-31T14:39:29.187794
SO-78ea781f3bf1,2026-01-31,WH1_South,completed,2026-01-31T14:39:29.187794
SO-7aed6d177638,2026-01-31,WH_North,completed,2026-01-31T14:39:29.187794
SO-0aa192ec7400,2026-01-31,WH_North,completed,2026-01-31T14:39:29.187794
SO-60adbd0fc875,2026-01-31,WH_North,completed,2026-01-31T14:39:29.187794
SO-21c0e6e719b6,2026-01-31,WH1_South,completed,2026-01-31T14:39:29.187794
SO-b4d573ea385c,2026-01-31,WH1_South,completed,2026-01-31T14:39:29.187794
SO-449a3228edbb,2026-01-31,WH1_South,completed,2026-01-31T14:39:29.187794
SO-07ff510d72ba,2026-01-31,WH_Midland,completed,2026-01-31T14:39:29.187794
SO-065e859a5df3,2026-01-31,WH_North,completed,2026-01-31T14:39:29.187794
SO-0dc72633232d,2026-01-31,WH_North,completed,2026-01-31T14:39:29.187794
SO-f52fdbbd6625,2026-01-31,WH_Midland,completed,2026-01-31T14:39:29.187794
SO-5e48a024a090,2026-01-31,WH1_South,completed,2026-01-31T14:39:29.187794
SO-184e29ea4739,2026-01-31,WH_Midland,completed,2026-01-31T14:39:29.187794
SO-8f42e3e12bbe,2026-01-31,WH1_South,completed,2026-01-31T14:39:29.187794
SO-07c69ef35c21,2026-01-31,WH_North,completed,2026-01-31T14:39:29.187794
SO-f1274755e5e8,2026-01-31,WH_North,completed,2026-01-31T14:39:29.187794
SO-b02e634f0e01,2026-01-31,WH1_South,completed,2026-01-31T14:39:29.187794
SO-875e4cd8acb2,2026-01-31,WH1_South,completed,2026-01-31T14:39:29.187794
SO-5b22c08b46b6,2026-01-31,WH1_South,completed,2026-01-31T14:39:29.187794
SO-d5a8033c5d62,2026-01-31,WH1_South,completed,2026-01-31T14:39:29.187794
SO-3bc6ab731cc3,2026-01-31,WH_Midland,completed,2026-01-31T14:39:29.187794
SO-be77ae099eaa,2026-01-31,WH1_South,completed,2026-01-31T14:39:29.187794
